agent_id,agent_name,role,title,status,adapter_type,budget_monthly_cents,spent_monthly_cents,last_heartbeat_at,is_active,pause_reason,paused_at,deleted_at,created_at,updated_at,capabilities,icon,model_config,device_config,adapter_config,runtime_config,permissions,metadata,company_id,company_name,company_status,reports_to_name,reports_to_role,manager_company_name
8e829517-c212-4641-86a5-724b101c61e1,Dataforge,data,Data Transformation,idle,http,0,0,2026-04-21 09:30:02.226+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,ETL pipeline development and management; Data transformation and cleaning; Data quality assurance and validation; Data pipeline optimization,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""grep"",""run_terminal""],""memory_systems"":[""gigabrain""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-dataforge""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Orion,executive,DevForge AI
2604c5a4-3ca5-4f15-8f9c-6164fd359b13,Dealmaker,growth,Sales and Negotiation,idle,http,0,0,2026-04-21 09:29:43.688+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Sales strategy development and execution; Business negotiation and contract management; Revenue growth and pipeline management; Customer relationship management,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""tools_allowed"":[""git"",""read"",""write"",""search""],""memory_systems"":[""gigabrain"",""lcm""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-dealmaker""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Merchant,growth,DevForge AI
97c94b57-14f4-4ebd-9a4c-72a0fe3ed248,Devcore,engineering,Core Development,idle,http,0,0,2026-04-21 09:30:14.325+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Core system architecture and design; Framework development and maintenance; System integration and API development; Code quality and standards enforcement,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""grep"",""run_terminal""],""memory_systems"":[""gigabrain"",""openstinger""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-devcore""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Forge,engineering,DevForge AI
d9ab69e1-ef1c-45b4-8c7d-87d58cd4e797,Forge,engineering,System Architecture,idle,http,0,0,2026-04-21 09:30:25.872+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,System architecture design and planning; Technology stack evaluation and selection; Scalability and performance architecture; Enterprise integration patterns,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""grep"",""run_terminal"",""lcm_grep""],""memory_systems"":[""gigabrain"",""para""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-forge""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Orion,executive,DevForge AI
c1d25a53-0124-46de-8aea-4d1f86e00368,Gatekeeper,security,Access Control,idle,http,0,0,2026-04-21 09:24:28.733+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Authentication and authorization systems; Access control policy management; User identity management; Privilege escalation prevention,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""grep"",""run_terminal""],""memory_systems"":[""gigabrain""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-gatekeeper""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,null,null,null
ee891841-6ea9-4083-a0d0-d6b03355535f,Guardian,security,Threat Protection,idle,http,0,0,2026-04-21 09:31:20.772+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Security monitoring and threat detection; Incident response and management; Security policy enforcement; Vulnerability assessment and management,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""tools_allowed"":[""git"",""read"",""write"",""grep"",""run_terminal"",""lcm_grep""],""memory_systems"":[""gigabrain"",""openstinger"",""lcm""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-guardian""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Orion,executive,DevForge AI
ba59d5f6-1e10-4250-aba3-e103366a0755,Insight,executive,Business Intelligence,idle,http,0,0,2026-04-21 09:23:28.887+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Business intelligence and KPI monitoring; Market trend analysis and forecasting; Performance metrics and reporting; Data visualization and insights,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""tools_allowed"":[""read"",""write"",""search"",""lcm_grep"",""lcm_describe""],""memory_systems"":[""gigabrain"",""lcm""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-insight""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Orion,executive,DevForge AI
4576b7c0-4ab9-4d81-bdff-fbe0f1e0386a,Interface,engineering,API and Integration,idle,http,0,0,2026-04-21 09:24:10.667+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,API gateway development and management; Third-party integration coordination; System interoperability and communication; Integration testing and monitoring,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""grep"",""run_terminal""],""memory_systems"":[""gigabrain""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-interface""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Forge,engineering,DevForge AI
70705598-52ec-452d-a03b-264aaaa14028,Ledger AI,data,Financial Data Processing,idle,http,0,0,2026-04-21 09:28:20.272+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Financial data processing and analysis; Accounting system integration; Financial reporting and compliance; Budget tracking and analysis,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""tools_allowed"":[""git"",""read"",""write"",""grep"",""run_terminal""],""memory_systems"":[""gigabrain"",""lcm""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-ledgerai""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Ledger Asset,executive,DevForge AI
67b23a8c-10ab-4605-91de-e8502df8b39e,Ledger Asset,executive,Financial Oversight,idle,http,0,0,2026-04-21 09:24:13.576+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Budget management and financial planning; Resource allocation and cost optimization; Financial reporting and compliance; ROI analysis and investment decisions,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""tools_allowed"":[""read"",""write"",""search"",""lcm_grep""],""memory_systems"":[""gigabrain"",""lcm""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-ledger""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Orion,executive,DevForge AI
5c77f423-77d1-497f-aa3a-63a5b0af78c2,Ledger Luck,specialist,Transaction Processor,idle,http,450000,0,2026-04-21 09:31:15.878+00,true,null,null,null,2026-04-20 15:32:42.078001+00,2026-04-21 09:59:29.872927+00,Order processing and approval chain management; Transaction workflow orchestration; Financial data validation; Transaction status tracking; Multi-party coordination and approval routing.,📊,null,null,"{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""anthropic/claude-sonnet-3.5"",""skills"":[""order-processing"",""approval-chain-management"",""transaction-orchestration"",""financial-validation"",""status-tracking"",""multi-party-coordination"",""approval-routing"",""transaction-auditing""],""max_tokens"":4096,""temperature"":0.2}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""error_handling"":{""auto_retry"":true,""escalation_enabled"":true},""retry_attempts"":2,""timeout_seconds"":720,""max_concurrent_tasks"":10}","{""access"":{""admin_functions"":false,""read_transaction_data"":true,""write_transaction_logs"":true},""execute"":{""allowed_domains"":[""docs-paperclip"",""docs-construct-ai""],""automation_engine"":""transaction_processor""},""process"":{""approval_chains"":true,""order_processing"":true,""financial_transactions"":true}}","{""layer"":""specialized"",""department"":""transaction-workflow"",""human_name"":""Ledger"",""created_via"":""ATLAS-WORKFLOW-ARCHITECTURE"",""specialization"":""transaction-processing""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Orion,executive,DevForge AI
431c6ca0-f1d4-43e1-b29e-717154849e86,Librarian,strategy,Knowledge Management & Workflow Documentation,idle,http,0,0,2026-04-21 09:28:52.621+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Knowledge base development and maintenance; Information organization and classification; Documentation management; Knowledge sharing and collaboration; Workflow documentation management; Integration pattern documentation,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""tools_allowed"":[""git"",""read"",""write"",""search"",""lcm_grep"",""lcm_describe""],""memory_systems"":[""gigabrain"",""para"",""openstinger""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-librarian""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Councillor,ceo,DevForge AI
7a9669d3-9c5f-4b0c-8d6c-aa2a8868e5a7,Mentor,strategy,Team Development,idle,http,0,0,2026-04-21 09:24:31.343+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Team training and development; Skill assessment and improvement; Performance coaching and mentoring; Professional development planning,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""search""],""memory_systems"":[""gigabrain""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-mentor""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Councillor,ceo,DevForge AI
380d7281-02a0-4c6b-97f3-9ef6113afbc1,Merchant,growth,Commerce Operations,idle,http,0,0,2026-04-21 09:23:52.488+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,E-commerce platform management; Commercial operations optimization; Revenue optimization and pricing strategy; Customer acquisition and retention,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""search""],""memory_systems"":[""gigabrain""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-merchant""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Orion,executive,DevForge AI
032fbc48-3fa4-4f95-a636-7c58fe2c7f40,Navigator,data,Data Discovery,idle,http,0,0,2026-04-21 09:24:05.054+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Data catalog development and maintenance; Data lineage tracking and management; Data discovery and exploration tools; Metadata management and governance,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""search"",""lcm_grep""],""memory_systems"":[""gigabrain"",""openstinger""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-navigator""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Dataforge,data,DevForge AI
384dd5fa-eb7d-4d32-991e-e19e70500369,Nexus,executive,Chief Executive Officer,idle,http,0,0,2026-04-21 09:11:35.199+00,true,null,null,null,2026-03-24 17:56:16.199389+00,2026-04-21 09:59:29.872927+00,Enterprise-wide strategic leadership and vision; Company direction and long-term planning; Executive team leadership and coordination; Board communication and governance; Major decision authority; Organizational culture stewardship,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""search"",""grep"",""run_terminal"",""lcm_grep"",""lcm_describe""],""memory_systems"":[""gigabrain"",""para"",""openstinger"",""lcm""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T19:55:00Z"",""migration_type"":""ceo-addition"",""original_agent_id"":""devforge-nexus""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Orion,executive,DevForge AI
ca9d088e-2715-493e-a9c2-f9ed5d278e3f,Nova,product,Product Launches,idle,http,0,0,2026-04-21 09:23:21.864+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Product launch planning and execution; Marketing campaign coordination; Launch metrics and KPIs; Post-launch analysis and optimization,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""tools_allowed"":[""git"",""read"",""write"",""search""],""memory_systems"":[""gigabrain""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-nova""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Atlas,product,DevForge AI
087b7381-036e-4a1c-a21f-8f71ad1cf032,Oracle,strategy,Predictive Analytics,idle,http,0,0,2026-04-21 09:30:47.242+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Predictive modeling and analysis; Business forecasting and trend prediction; Risk assessment and mitigation; Strategic scenario planning,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""search"",""lcm_grep""],""memory_systems"":[""gigabrain"",""openstinger""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-oracle""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Councillor,ceo,DevForge AI
bdf5fb7b-5151-434b-9eaf-b2c0c408bbc5,Orion,executive,Chief Orchestrator & Workflow Review Coordinator,idle,http,0,0,2026-04-21 09:24:05.281+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Task coordination and global queue management; Workflow orchestration and review coordination; Dependency management and conflict resolution; Performance monitoring and emergency response; Multi-agent orchestration and real-time monitoring; Workflow quality assurance and integration coordination,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""division"":""executive"",""timeoutSec"":300,""persistSession"":true,""authority_level"":""ceo""}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""grep"",""run_terminal"",""lcm_grep"",""lcm_describe""],""memory_systems"":[""gigabrain"",""openstinger"",""lcm"",""para""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-orion""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,null,null,null
0c3c1351-10a0-44f9-9024-fab45374ec30,Pathfinder,strategy,Opportunity Identification,idle,http,0,0,2026-04-21 09:17:38.32+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Strategic opportunity identification; Market positioning analysis; Competitive advantage development; Growth opportunity assessment,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":1},""tools_allowed"":[""git"",""read"",""write"",""search"",""lcm_grep""],""memory_systems"":[""gigabrain"",""openstinger""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-pathfinder""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Councillor,ceo,DevForge AI
f5cb7532-6758-4880-ab1c-f5aad06d91e4,Promptsmith,engineering,Prompt Engineering & Workflow Review,idle,http,0,0,2026-04-21 09:28:03.075+00,true,null,null,null,2026-03-25 05:19:42.380768+00,2026-04-21 09:59:29.872927+00,Prompt engineering and optimization; LLM integration and fine-tuning; AI model performance optimization; Prompt library development and management; Workflow review and validation; Workflow testing and A/B testing,null,"{""model"":""anthropic/claude-3-opus"",""provider"":""openrouter"",""max_tokens"":4096,""temperature"":0.7,""fallback_models"":[""anthropic/claude-3-sonnet""]}","{""priority"":1,""device_id"":""device-1""}","{""url"":""https://hermes-agent-web-6eeu.onrender.com/"",""model"":""openrouter/qwen/qwen-3-6-plus"",""timeoutSec"":300,""persistSession"":true}","{""heartbeat"":{""enabled"":false,""intervalSec"":300,""wakeOnDemand"":true,""wakeOnAssignment"":true,""wakeOnAutomation"":true,""maxConcurrentRuns"":3},""tools_allowed"":[""git"",""read"",""write"",""grep"",""run_terminal"",""lcm_grep"",""lcm_describe""],""memory_systems"":[""gigabrain"",""openstinger"",""lcm""],""persistSession"":true}","{""canCreateAgents"":false}","{""source"":""superpowers-migration"",""migrated_at"":""2026-03-24T18:42:00Z"",""original_agent_id"":""devforge-promptsmith""}",f97b30e8-b022-4350-b4b0-30d43e2ebcf4,DevForge AI,active,Forge,engineering,DevForge AI
